Benchmark,Mode,Param: keyDistribution,Threads,Samples,Score,"Score Error (99,9%)",Unit,Param: keyRange,Param: mapType,Param: operationMix,Param: prefillFactor,Param: seed
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"52708,784993","9096,603331",ops/ms,1000000,NON_BLOCKING_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"6325,342997","542,925908",ops/ms,1000000,NON_BLOCKING_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"4750,727693","451,388247",ops/ms,1000000,NON_BLOCKING_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"4404,469108","485,964759",ops/ms,1000000,NON_BLOCKING_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"16719,087747","881,027420",ops/ms,1000000,SHARDED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"4972,122190","189,458590",ops/ms,1000000,SHARDED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"3478,767055","103,149805",ops/ms,1000000,SHARDED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"2837,716814","70,997999",ops/ms,1000000,SHARDED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"2841,541408","52,664480",ops/ms,1000000,SHARDED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"3037,606308","68,814164",ops/ms,1000000,SHARDED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"16562,454397","1701,974341",ops/ms,1000000,LOCK_FREE_CHROMATIC_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"11827,623422","423,713029",ops/ms,1000000,LOCK_FREE_CHROMATIC_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"8660,794316","196,227936",ops/ms,1000000,LOCK_FREE_CHROMATIC_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"7094,452389","215,530362",ops/ms,1000000,LOCK_FREE_CHROMATIC_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"6582,628660","155,150883",ops/ms,1000000,LOCK_FREE_CHROMATIC_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,8,15,"6309,652045","195,007582",ops/ms,1000000,LOCK_FREE_CHROMATIC_MAP,0:50,0.5,42
